"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 02 09:09:15 GMT 2024","Sat Nov 02 09:09:18 GMT 2024","2216","","Test Script Github Actions","","","","Open Toyota Autoparts",""
