"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 09:10:11 GMT 2024","Thu Oct 03 09:10:14 GMT 2024","3090","","Test Script Github Actions","","","","Open Toyota Autoparts",""
