"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 01 09:09:47 GMT 2024","Sun Dec 01 09:09:50 GMT 2024","2938","","Test Script Github Actions","","","","Open Toyota Autoparts",""
