"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 25 09:08:18 GMT 2024","Sun Aug 25 09:08:21 GMT 2024","2386","","Test Script Github Actions","","","","Open Toyota Autoparts",""
