"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 06 09:11:05 GMT 2024","Fri Dec 06 09:11:17 GMT 2024","12431","","Test Script Github Actions","","","","Open Toyota Autoparts",""
