"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 11 09:10:21 GMT 2024","Fri Oct 11 09:10:23 GMT 2024","2502","","Test Script Github Actions","","","","Open Toyota Autoparts",""
