"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Dec 10 09:11:26 GMT 2024","Tue Dec 10 09:11:38 GMT 2024","12086","","Test Script Github Actions","","","","Open Toyota Autoparts",""
