"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 19 09:09:51 GMT 2024","Mon Aug 19 09:09:53 GMT 2024","2117","","Test Script Github Actions","","","","Open Toyota Autoparts",""
