"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 09:11:16 GMT 2024","Mon Oct 21 09:11:18 GMT 2024","2156","","Test Script Github Actions","","","","Open Toyota Autoparts",""
