"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 09:09:44 GMT 2024","Mon Aug 26 09:09:47 GMT 2024","3082","","Test Script Github Actions","","","","Open Toyota Autoparts",""
