"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 11 09:10:58 GMT 2024","Wed Dec 11 09:11:10 GMT 2024","11833","","Test Script Github Actions","","","","Open Toyota Autoparts",""
