"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 24 09:09:26 GMT 2024","Sun Nov 24 09:09:29 GMT 2024","2290","","Test Script Github Actions","","","","Open Toyota Autoparts",""
