"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 09:10:37 GMT 2024","Thu Sep 26 09:10:40 GMT 2024","2510","","Test Script Github Actions","","","","Open Toyota Autoparts",""
