"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 24 09:10:30 GMT 2024","Tue Sep 24 09:10:33 GMT 2024","2375","","Test Script Github Actions","","","","Open Toyota Autoparts",""
