"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 18 09:09:54 GMT 2024","Sun Aug 18 09:09:57 GMT 2024","2435","","Test Script Github Actions","","","","Open Toyota Autoparts",""
