"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 14 09:09:03 GMT 2024","Sat Sep 14 09:09:05 GMT 2024","2263","","Test Script Github Actions","","","","Open Toyota Autoparts",""
