"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 05 09:09:40 GMT 2024","Thu Sep 05 09:09:43 GMT 2024","3647","","Test Script Github Actions","","","","Open Toyota Autoparts",""
