"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 09:11:37 GMT 2024","Mon Nov 25 09:11:39 GMT 2024","2280","","Test Script Github Actions","","","","Open Toyota Autoparts",""
