"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 25 09:10:41 GMT 2024","Fri Oct 25 09:10:44 GMT 2024","2306","","Test Script Github Actions","","","","Open Toyota Autoparts",""
