"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 09:08:05 GMT 2024","Sat Aug 17 09:08:08 GMT 2024","2665","","Test Script Github Actions","","","","Open Toyota Autoparts",""
