"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 04 09:11:08 GMT 2024","Wed Dec 04 09:11:10 GMT 2024","2314","","Test Script Github Actions","","","","Open Toyota Autoparts",""
