"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 12 09:10:04 GMT 2024","Tue Nov 12 09:10:06 GMT 2024","2319","","Test Script Github Actions","","","","Open Toyota Autoparts",""
