"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 31 09:10:22 GMT 2024","Thu Oct 31 09:10:25 GMT 2024","2576","","Test Script Github Actions","","","","Open Toyota Autoparts",""
