"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 09:08:20 GMT 2024","Sat Aug 24 09:08:23 GMT 2024","3383","","Test Script Github Actions","","","","Open Toyota Autoparts",""
