"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 09:10:26 GMT 2024","Tue Oct 08 09:10:29 GMT 2024","2477","","Test Script Github Actions","","","","Open Toyota Autoparts",""
