"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 30 09:11:26 GMT 2024","Mon Sep 30 09:11:29 GMT 2024","3490","","Test Script Github Actions","","","","Open Toyota Autoparts",""
