"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 20 09:11:58 GMT 2024","Fri Sep 20 09:12:01 GMT 2024","2849","","Test Script Github Actions","","","","Open Toyota Autoparts",""
