"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 09:08:48 GMT 2024","Sat Sep 21 09:09:00 GMT 2024","12158","","Test Script Github Actions","","","","Open Toyota Autoparts",""
