"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 26 09:09:14 GMT 2024","Sat Oct 26 09:09:17 GMT 2024","3052","","Test Script Github Actions","","","","Open Toyota Autoparts",""
